date,state_name,districtname,average_soilmoisture_level_(at_15cm),average_soilmoisture_volume_(at_15cm),aggregate_soilmoisture_percentage_(at_15cm),volume_soilmoisture_percentage_(at_15cm),Year,Month,Day
2018/06/09,NAGALAND,PEREN,2.99,-,19.63,39.71824104,2018.0,Jun,9.0
2018/06/08,NAGALAND,DIMAPUR,0.74,-,4.53,28.32993337,2018.0,Jun,8.0
2018/06/08,NAGALAND,MON,1.35,-,11.02,43.12378081,2018.0,Jun,8.0
2018/06/08,NAGALAND,MOKOKCHUNG,1.86,-,13.25,34.11885907,2018.0,Jun,8.0
2018/06/08,NAGALAND,KOHIMA,2.02,-,14.8,36.70608432,2018.0,Jun,8.0
2018/06/08,NAGALAND,LONGLENG,1.69,-,13.95,42.19849699,2018.0,Jun,8.0
2018/06/08,NAGALAND,TUENSANG,0.49,-,4.17,39.39907557,2018.0,Jun,8.0
2018/06/08,NAGALAND,WOKHA,0.69,-,4.86,31.34862462,2018.0,Jun,8.0
2018/06/08,NAGALAND,ZUNHEBOTO,0.3,-,2.15,37.31933849,2018.0,Jun,8.0
2018/06/08,NAGALAND,PHEK,1.45,-,10.02,39.06287905,2018.0,Jun,8.0
2018/06/08,NAGALAND,KIPHIRE,0.4,-,3.18,40.41479595,2018.0,Jun,8.0
2018/06/08,NAGALAND,PEREN,1.98,-,12.97,35.92598524,2018.0,Jun,8.0
2018/06/07,NAGALAND,DIMAPUR,0.73,-,4.49,28.95029026,2018.0,Jun,7.0
2018/06/07,NAGALAND,MON,1.43,-,11.59,44.27253953,2018.0,Jun,7.0
2018/06/07,NAGALAND,MOKOKCHUNG,2.01,-,14.28,35.39592665,2018.0,Jun,7.0
2018/06/07,NAGALAND,KOHIMA,2.25,-,16.28,38.04684236,2018.0,Jun,7.0
2018/06/07,NAGALAND,LONGLENG,1.76,-,14.49,43.44184285,2018.0,Jun,7.0
2018/06/07,NAGALAND,TUENSANG,0.51,-,4.36,40.48674504,2018.0,Jun,7.0
2018/06/07,NAGALAND,WOKHA,0.73,-,5.11,31.51438097,2018.0,Jun,7.0
2018/06/07,NAGALAND,ZUNHEBOTO,0.31,-,2.21,37.71062446,2018.0,Jun,7.0
2018/06/07,NAGALAND,PHEK,1.56,-,10.72,40.57170831,2018.0,Jun,7.0
2018/06/07,NAGALAND,KIPHIRE,0.39,-,3.17,40.96236403,2018.0,Jun,7.0
2018/06/07,NAGALAND,PEREN,1.99,-,12.99,36.80098262,2018.0,Jun,7.0
2018/06/06,NAGALAND,DIMAPUR,0.72,-,4.48,28.06688288,2018.0,Jun,6.0
2018/06/06,NAGALAND,MON,1.32,-,10.52,43.49555164,2018.0,Jun,6.0
2018/06/06,NAGALAND,MOKOKCHUNG,1.86,-,13.24,34.41647028,2018.0,Jun,6.0
