Date,State Name,DistrictName,Average Soilmoisture Level (at 15cm),Average SoilMoisture Volume (at 15cm),Aggregate Soilmoisture Percentage (at 15cm),Volume Soilmoisture percentage (at 15cm)
2018/06/20,ODISHA,KHORDHA,0.58,-,3.94,29.61935065
2018/06/19,ODISHA,CUTTACK,1.29,-,8.95,24.17268296
2018/06/19,ODISHA,KANDHAMAL,0.05,-,0.38,28.66702248
2018/06/19,ODISHA,ANUGUL,0.86,-,5.81,24.40392296
2018/06/19,ODISHA,MAYURBHANJ,1.15,-,7.83,27.36663771
2018/06/19,ODISHA,GANJAM,0.75,-,6.12,27.45019146
2018/06/19,ODISHA,KENDRAPARA,3.97,-,31.82,24.83078482
2018/06/19,ODISHA,KORAPUT,0.82,-,5.73,32.19841117
2018/06/19,ODISHA,PURI,2.75,-,22.37,25.43741531
2018/06/19,ODISHA,MALKANGIRI,0.17,-,1.44,28.56336837
2018/06/19,ODISHA,JAGATSINGHAPUR,0.81,-,10.15,28.57790482
2018/06/19,ODISHA,NAYAGARH,0.04,-,0.4,27.77367419
2018/06/19,ODISHA,BALANGIR,0.03,-,0.2,29.18095498
2018/06/19,ODISHA,DHENKANAL,0.44,-,2.69,27.71357437
2018/06/19,ODISHA,JAJAPUR,1.73,-,10.72,23.83236707
2018/06/19,ODISHA,GAJAPATI,0.37,-,2.79,31.27845756
2018/06/19,ODISHA,DEBAGARH,0.16,-,1.03,23.72403547
2018/06/19,ODISHA,SUNDARGARH,1.16,-,8.06,25.6159528
2018/06/19,ODISHA,RAYAGADA,0.43,-,2.78,33.44627865
2018/06/19,ODISHA,SAMBALPUR,0.69,-,5.14,26.6605586
2018/06/19,ODISHA,BAUDA,1.17,-,8.01,24.73324277
2018/06/19,ODISHA,SUBARNAPUR,0.87,-,7.06,27.1160258
2018/06/19,ODISHA,KENDUJHAR,0.68,-,5.45,26.07282962
2018/06/19,ODISHA,KALAHANDI,0.14,-,1.14,30.28957261
2018/06/19,ODISHA,JHARSUGUDA,2.28,-,18.95,27.64131975
2018/06/19,ODISHA,NUAPADA,0.08,-,0.81,30.92350569
2018/06/19,ODISHA,BALESHWAR,2.84,-,20.17,23.56442926
2018/06/19,ODISHA,BHADRAK,0.92,-,7.84,25.11795329
2018/06/19,ODISHA,BARGARH,0.41,-,3.13,26.89977452
2018/06/19,ODISHA,NABARANGAPUR,0.6,-,5.74,33.60757652
2018/06/19,ODISHA,KHORDHA,0.32,-,2.22,22.98985764
2018/06/18,ODISHA,CUTTACK,1.36,-,9.47,24.55557263
2018/06/18,ODISHA,KANDHAMAL,0.06,-,0.43,29.16829481
