date,state_name,districtname,average_soilmoisture_level_(at_15cm),average_soilmoisture_volume_(at_15cm),aggregate_soilmoisture_percentage_(at_15cm),volume_soilmoisture_percentage_(at_15cm),Year,Month,Day
2020/01/04,MEGHALAYA,EAST KHASI HILLS,0.13,476.32,0.79,33.32586422,2020,Jan,4
2020/01/03,MEGHALAYA,WEST KHASI HILLS,0.17,905.86,1.16,34.00134844,2020,Jan,3
2020/01/03,MEGHALAYA,JAINTIA HILLS,0.06,761.42,0.42,39.35225712,2020,Jan,3
2020/01/03,MEGHALAYA,RI BHOI,0.01,487.45,0.04,39.50440935,2020,Jan,3
2020/01/03,MEGHALAYA,EAST GARO HILLS,0.01,457.33,0.07,30.60982453,2020,Jan,3
2020/01/03,MEGHALAYA,WEST GARO HILLS,0.03,519.36,0.19,30.4561455,2020,Jan,3
2020/01/03,MEGHALAYA,SOUTH GARO HILLS,0.1,302.22,0.45,30.85048795,2020,Jan,3
2020/01/03,MEGHALAYA,EAST KHASI HILLS,0.16,502.79,0.98,35.17796081,2020,Jan,3
2020/01/02,MEGHALAYA,WEST KHASI HILLS,0.1,765.6,0.67,28.73684098,2020,Jan,2
2020/01/02,MEGHALAYA,JAINTIA HILLS,0.0,568.52,0.03,29.38242822,2020,Jan,2
2020/01/02,MEGHALAYA,RI BHOI,0.01,389.59,0.03,31.5741541,2020,Jan,2
2020/01/02,MEGHALAYA,EAST GARO HILLS,0.01,401.43,0.07,26.8683657,2020,Jan,2
2020/01/02,MEGHALAYA,WEST GARO HILLS,0.03,492.63,0.19,28.88881743,2020,Jan,2
2020/01/02,MEGHALAYA,SOUTH GARO HILLS,0.1,262.07,0.45,26.75206402,2020,Jan,2
2020/01/02,MEGHALAYA,EAST KHASI HILLS,0.01,362.77,0.04,25.38140208,2020,Jan,2
2020/01/01,MEGHALAYA,WEST KHASI HILLS,0.1,764.78,0.68,28.70610193,2020,Jan,1
2020/01/01,MEGHALAYA,JAINTIA HILLS,0.01,561.11,0.03,28.99977794,2020,Jan,1
2020/01/01,MEGHALAYA,RI BHOI,0.01,390.07,0.03,31.61272235,2020,Jan,1
2020/01/01,MEGHALAYA,EAST GARO HILLS,0.01,400.33,0.07,26.79467988,2020,Jan,1
2020/01/01,MEGHALAYA,WEST GARO HILLS,0.03,487.89,0.19,28.61077239,2020,Jan,1
2020/01/01,MEGHALAYA,SOUTH GARO HILLS,0.1,260.87,0.46,26.62938149,2020,Jan,1
2020/01/01,MEGHALAYA,EAST KHASI HILLS,0.01,361.0,0.05,25.25740805,2020,Jan,1
2020/02/29,MEGHALAYA,WEST KHASI HILLS,0.0,854.45,0.0,32.07172073,2020,Feb,29
2020/02/29,MEGHALAYA,JAINTIA HILLS,0.0,552.74,0.0,28.56683257,2020,Feb,29
2020/02/29,MEGHALAYA,RI BHOI,0.0,448.78,0.0,36.37087226,2020,Feb,29
2020/02/29,MEGHALAYA,EAST GARO HILLS,0.0,406.92,0.0,27.23574065,2020,Feb,29
2020/02/29,MEGHALAYA,WEST GARO HILLS,0.0,423.88,0.0,24.85688116,2020,Feb,29
2020/02/29,MEGHALAYA,SOUTH GARO HILLS,0.0,223.66,0.0,22.83031698,2020,Feb,29
2020/02/29,MEGHALAYA,EAST KHASI HILLS,0.01,427.45,0.04,29.90708422,2020,Feb,29
2020/02/28,MEGHALAYA,WEST KHASI HILLS,0.0,864.12,0.0,32.43489331,2020,Feb,28
2020/02/28,MEGHALAYA,JAINTIA HILLS,0.0,553.91,0.0,28.62760923,2020,Feb,28
2020/02/28,MEGHALAYA,RI BHOI,0.0,452.24,0.0,36.65159139,2020,Feb,28
2020/02/28,MEGHALAYA,EAST GARO HILLS,0.0,408.66,0.0,27.35191658,2020,Feb,28
2020/02/28,MEGHALAYA,WEST GARO HILLS,0.0,424.38,0.0,24.88622845,2020,Feb,28
2020/02/28,MEGHALAYA,SOUTH GARO HILLS,0.0,223.85,0.0,22.84998688,2020,Feb,28
2020/02/28,MEGHALAYA,EAST KHASI HILLS,0.01,433.02,0.06,30.29652184,2020,Feb,28
2020/02/27,MEGHALAYA,WEST KHASI HILLS,0.0,881.92,0.0,33.10280879,2020,Feb,27
2020/02/27,MEGHALAYA,JAINTIA HILLS,0.0,556.11,0.0,28.74097243,2020,Feb,27
2020/02/27,MEGHALAYA,RI BHOI,0.0,459.19,0.0,37.21439361,2020,Feb,27
2020/02/27,MEGHALAYA,EAST GARO HILLS,0.0,412.03,0.0,27.57788585,2020,Feb,27
2020/02/27,MEGHALAYA,WEST GARO HILLS,0.0,425.41,0.0,24.94690434,2020,Feb,27
2020/02/27,MEGHALAYA,SOUTH GARO HILLS,0.0,224.6,0.0,22.92638375,2020,Feb,27
2020/02/27,MEGHALAYA,EAST KHASI HILLS,0.01,445.19,0.08,31.14813956,2020,Feb,27
2020/02/26,MEGHALAYA,WEST KHASI HILLS,0.01,914.97,0.04,34.34338458,2020,Feb,26
